interval_frameComposited_VideoEncoded,interval_VideoReceivedByClient_VideoDecoded,interval_network,(client_stats.video_decoder_queue.as_secs_f32()*1000.).to_string(),(client_stats.rendering.as_secs_f32()*1000.).to_string(),(client_stats.vsync_queue.as_secs_f32()*1000.).to_string(),interval_total_pipeline,target_bitrate,plr,bitrate_statistics,total_packets_send,average_packet_size,shard_loss_rate,client_stats.bytes_count.to_string(),frame_send_timestamp,first_packet_arrive,last_packet_arrive,frame_arrive_timestamp,total_size_for_this_frame,total_packets_for_this_frame,timestamp_delta_string,arrival_time_delta_ms_string,packet_size_delta_string,network_estimate,threshold_c,m_trend,target_bitrate_bps_inrtc,current_state,next_state,bitrate_pass_to_webrtc,difference.to_string(),last_decrease,link_lower,link_upper,link_has_estimate,link_estimate,link_devia,test_thr,input_thr,bitrate_estimate_rtc.to_string(),gradient_c.to_string(),delta.to_string(),self.state.to_string(),frame.target_timestamp.as_nanos().to_string(),client_stats.flag_debug.to_string(),client_stats.is_idr.to_string(),AIMD_MANGER.lock().normalize_delta.to_string(),experiment_target_timestamp
3.8799999,4.751823,4.4664392,13.204116,0.809687,28.084476,59.49984,40,,,,,0,37237,1723190686768516,1712552972050041,1712552972051281,1712552972051322,37237,1,13.481,10.984,0,normal,6,-0.9299250397959744,40,hold,hold,0,0,0,0,inf,false,,0.4,0,53306408.408544116,53306408.408544116,7.184101038429954,35580.77777777778,2,11621542793793,0,false,0.9772552490234375,20240809_160446
3.9446,4.813438,11.048689,7.3014584,0.859688,27.94212,59.60269,40,,,,,0,30979,1723190686782748,1712552972069983,1712552972071094,1712552972071142,30979,1,14.232000000000001,19.942,0,normal,6,-0.700701552641471,40,hold,hold,0,0,0,0,inf,false,,0.4,0,59025359.42933627,59025359.42933627,7.0908912433256965,41838.77777777778,2,11621556641158,0,false,1.1491363525390625,20240809_160446
3.9992998,5.673594,5.131798,11.601302,0.97656196,27.755903,64.21106,40,,,,,0,36069,1723190686796705,1712552972079232,1712552972079908,1712552972079943,36069,1,13.957,9.249,0,normal,6,-0.4257505115150796,40,hold,hold,0,0,0,0,inf,false,,0.4,0,59025359.42933627,59025359.42933627,6.998663769345299,36748.77777777778,2,11621565890320,0,false,1.0093353271484375,20240809_160446
3.8053,5.2532287,8.942846,8.723541,0.773073,27.900604,59.526592,40,,14.201712,35,25360,0,25255,1723190686810322,1712552972094656,1712552972097158,1712552972097187,25255,1,13.617,15.424,0,normal,6,-0.15260048564195322,40,hold,hold,0,0,0,0,inf,false,,0.4,0,67718994.88166781,67718994.88166781,6.9100283836964085,47562.77777777778,2,11621584491013,0,false,1.3063507080078125,20240809_160446
3.8343,5.160989,5.167386,12.0025,0.904896,27.798756,59.59803,40,,,,,0,41079,1723190686824627,1712552972106601,1712552972107818,1712552972107859,41079,1,14.305,11.945,0,normal,6,0.03045554811437035,40,hold,hold,0,0,0,0,inf,false,,0.4,0,68989046.4036778,68989046.4036778,6.818793358777246,31738.77777777778,2,11621598330526,0,false,0.8717315673828125,20240809_160446
4.0444,5.441302,55.71308,0.012604,0.678334,30.891819,101.27984,40,0,,,,0,17538,1723190686837935,1712552972168648,1712552972172231,1712552972172259,17538,1,13.308,62.047000000000004,0,normal,6,1.572221349155087,40,hold,hold,0,0,0,0,inf,false,,0.4,0,57371132.85085718,57371132.85085718,6.738431745338388,55279.77777777778,2,11621612345706,0,false,1.518304443359375,20240809_160446
3.2444,6.196823,9.712257,48.625156,0.80125,30.338543,101.29443,40,,,,,0,15499,1723190686892870,1712552972178762,1712552972178859,1712552972178877,15499,1,54.935,10.114,0,normal,6,2.626767352146665,40,hold,hold,0,0,0,0,inf,false,,0.4,0,57371132.85085718,57371132.85085718,6.325823546283262,57318.77777777778,2,11621667898530,0,false,1.5743072509765625,20240809_160446
3.2489,5.097239,3.352196,40.293594,0.876875,29.707048,87.30464,40,,,,,0,10552,1723190686920870,1712552972202679,1712552972202727,1712552972202752,10552,1,28,23.917,0,normal,6,3.259015269867752,40,hold,hold,0,0,0,0,inf,false,,0.4,0,57371132.85085718,57371132.85085718,5.906021108144362,62265.77777777778,2,11621696284310,0,false,1.7101806640625,20240809_160446
3.1683998,5.3580728,3.570575,25.839062,0.88849,29.617958,73.46297,40,,,,,0,10054,1723190686948441,1712552972230831,1712552972230884,1712552972230910,10054,1,27.571,28.152,0,normal,6,3.549400937139631,40,hold,hold,0,0,0,0,inf,false,,0.4,0,57371132.85085718,57371132.85085718,5.511400642359341,62763.77777777778,2,11621725777231,0,false,1.723858642578125,20240809_160446
3.1127,5.094219,4.137098,12.632604,0.917083,29.652264,59.529865,40,,,,,0,10686,1723190686976286,1712552972258119,1712552972258178,1712552972258207,10686,1,27.845,27.288,0,normal,6,3.554450703809111,40,hold,hold,0,0,0,0,inf,false,,0.4,0,57371132.85085718,57371132.85085718,5.158908686733801,62131.77777777778,2,11621755228449,0,false,1.706500244140625,20240809_160446
3.1926,5.1547923,4.5107126,0.018645,0.868125,26.940327,45.624702,40,,,,,0,10652,1723190687003951,1712552972287221,1712552972287396,1712552972287416,10652,1,27.665,29.102,0,normal,6,3.3850173371586787,40,hold,hold,0,0,0,0,inf,false,,0.4,0,57371132.85085718,57371132.85085718,4.852973833946961,62165.77777777778,2,11621783495281,0,false,1.70743408203125,20240809_160447
3.2921,5.3076572,5.144637,0.023697,1.1271361,27.310152,45.657078,40,,,,,0,11087,1723190687018028,1712552972299334,1712552972300482,1712552972300514,11087,1,14.077,12.113,0,normal,6,3.1389163810588396,40,hold,hold,0,0,0,0,inf,false,,0.4,0,66661320.471789636,66661320.471789636,4.65495244816105,61730.77777777778,2,11621797347893,0,false,1.6954864501953124,20240809_160447
3.534,6.0428653,4.676485,0.012290999,1.3091149,25.945612,45.638268,40,,,,,0,11588,1723190687032214,1712552972314714,1712552972314825,1712552972314860,11588,1,14.186,15.38,0,normal,6,2.8531030341130466,40,hold,hold,0,0,0,0,inf,false,,0.4,0,66661320.471789636,66661320.471789636,4.52795209786839,61229.77777777778,2,11621810959000,0,false,1.68172607421875,20240809_160447
3.2473,5.334219,6.008246,0.019792,0.865885,26.894976,45.681015,40,,,,,0,12434,1723190687045870,1712552972328828,1712552972328915,1712552972328952,12434,1,13.656,14.114,0,normal,6,2.574203991226864,40,hold,hold,0,0,0,0,inf,false,,0.4,0,66661320.471789636,66661320.471789636,4.454815644962565,60383.77777777778,2,11621824621132,0,false,1.658489990234375,20240809_160447
3.1711001,4.7849483,5.621329,0.052865002,1.059114,27.376385,45.526546,40,,,,,0,13062,1723190687059622,1712552972342289,1712552972342646,1712552972342675,13062,1,13.752,13.461,0,normal,6,2.2697347205549625,40,hold,hold,0,0,0,0,inf,false,,0.4,0,66661320.471789636,66661320.471789636,4.424558139571054,59755.77777777778,2,11621838337690,0,false,1.641241455078125,20240809_160447
3.3927002,5.194011,3.435547,0.018802,1.01724,28.049637,45.689636,40,,,,,0,12299,1723190687073712,1712552972355470,1712552972355553,1712552972355581,12299,1,14.09,13.181000000000001,0,normal,6,1.9643747323391887,40,hold,hold,0,0,0,0,inf,false,,0.4,0,66661320.471789636,66661320.471789636,4.4282752881955965,60518.77777777778,2,11621851965598,0,false,1.6621978759765625,20240809_160447
3.283,5.216198,4.205844,0.015885,1.663646,27.394545,45.585114,40,,,,,0,15729,1723190687087113,1712552972369114,1712552972369408,1712552972369437,15729,1,13.401,13.644,0,normal,6,1.635732269801335,40,hold,hold,0,0,0,0,inf,false,,0.4,0,66661320.471789636,66661320.471789636,4.463249715689471,57088.77777777778,2,11621865682957,0,false,1.5679901123046875,20240809_160447
3.2258,4.887136,3.8194292,0.018906,0.86562496,28.877592,45.63249,40,,,,,0,15358,1723190687101040,1712552972382622,1712552972382936,1712552972382967,15358,1,13.927,13.508000000000001,0,normal,6,1.2402805632762204,40,hold,hold,0,0,0,0,inf,false,,0.4,0,66661320.471789636,66661320.471789636,4.526867822896279,57459.77777777778,2,11621879377042,0,false,1.578179931640625,20240809_160447
3.3785,6.464219,5.782427,0.023281,1.225625,26.172123,45.639675,40,,,,,0,14396,1723190687115124,1712552972396679,1712552972397594,1712552972397619,14396,1,14.084,14.057,0,normal,6,0.7675876208259454,40,hold,hold,0,0,0,0,inf,false,,0.4,0,76722421.81227735,76722421.81227735,4.619056664355912,58421.77777777778,2,11621893045787,0,false,1.60460205078125,20240809_160447
3.3086998,4.846355,3.509677,0.017135,1.12974,28.16082,45.609726,40,,,,,0,16107,1723190687129233,1712552972411097,1712552972411214,1712552972411246,16107,1,14.109,14.418000000000001,0,normal,6,0.2572624121286291,40,hold,hold,0,0,0,0,inf,false,,0.4,0,76722421.81227735,76722421.81227735,4.740966419279366,56710.77777777778,2,11621906719447,0,false,1.5576080322265624,20240809_160447
3.2589,4.955781,4.5761437,0.041614998,1.174271,27.073107,45.309616,40,,,,,0,16455,1723190687142744,1712552972425904,1712552972426012,1712552972426038,16455,1,13.511000000000001,14.807,0,normal,6,-0.3424592072048348,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,4.899713960625586,56362.77777777778,2,11621920608591,0,false,1.5480499267578125,20240809_160447
3.3541,5.093177,4.473458,0.021146,0.946406,28.38522,45.63991,40,,,,,0,16463,1723190687156764,1712552972438597,1712552972438697,1712552972438730,16463,1,14.02,12.693,0,normal,6,-0.9441136775825927,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,5.099684497359332,56354.77777777778,2,11621934140313,0,false,1.5478302001953126,20240809_160447
3.3058,5.4353123,4.810357,0.026719,1.0880209,27.19693,50.09964,40,,,,,0,12201,1723190687170711,1712552972453219,1712552972453283,1712552972453314,12201,1,13.947000000000001,14.622,0,normal,6,-1.7060426242853934,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,5.3548753328101295,60616.77777777778,2,11621943192641,0,false,1.6648895263671875,20240809_160447
3.2747,4.8274484,4.876544,0.019687,0.828646,28.258825,45.64195,40,,,,,0,12674,1723190687184854,1712552972466909,1712552972466992,1712552972467023,12674,1,14.143,13.69,0,normal,6,-2.623591344122819,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,5.69106599874212,60143.77777777778,2,11621961562771,0,false,1.651898193359375,20240809_160447
3.3181999,5.0812497,4.403521,0.023750002,1.319844,27.385244,45.650608,40,0,,,,0,11487,1723190687198333,1712552972480886,1712552972480968,1712552972481027,11487,1,13.479000000000001,13.977,0,normal,6,-3.9313253191812603,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,6.1452385158447225,61330.77777777778,2,11621975311897,0,false,1.6845001220703124,20240809_160447
3.1107001,4.803906,7.087892,0.104167,1.2641671,27.012438,45.614475,40,,,,,0,13862,1723190687212612,1712552972495426,1712552972495505,1712552972495542,13862,1,14.279,14.540000000000001,0,normal,6,-3.7062600240063883,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,6.806835994439043,58955.77777777778,2,11621989029504,0,false,1.619268798828125,20240809_160447
3.2243,5.039427,3.835604,0.031927,0.905625,28.892864,45.622448,40,,,,,0,12929,1723190687226018,1712552972507585,1712552972507720,1712552972507748,12929,1,13.406,12.159,0,normal,6,-3.4705093873539887,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,7.229620650776522,59888.77777777778,2,11622002766766,0,false,1.6448944091796875,20240809_160447
3.4016001,5.086615,3.732435,0.018697,0.6675,28.200905,45.690853,40,,,,,0,12173,1723190687240225,1712552972522178,1712552972522505,1712552972522535,12173,1,14.207,14.593,0,normal,6,-3.2464740905175518,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,7.600075689072356,60644.77777777778,2,11622016442430,0,false,1.6656585693359376,20240809_160447
3.3525999,5.626771,4.16969,0.035,0.881198,26.926743,45.6457,40,,,,,0,11623,1723190687253771,1712552972536818,1712552972536893,1712552972536923,11623,1,13.546000000000001,14.64,0,normal,6,-2.978405373533789,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,7.891065054207361,61194.77777777778,2,11622030171662,0,false,1.6807647705078126,20240809_160447
3.3339,5.518438,8.8825865,0.028073,1.324896,25.058516,45.55961,40,,,,,0,10133,1723190687268065,1712552972552279,1712552972552334,1712552972552361,10133,1,14.294,15.461,0,normal,6,-2.6532514463693535,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,8.063257273515914,62684.77777777778,2,11622043997449,0,false,1.7216888427734376,20240809_160447
3.2596,5.435104,4.438741,0.013646,1.438594,27.651497,45.652378,40,,,,,0,11629,1723190687281658,1712552972563389,1712552972563604,1712552972563636,11629,1,13.593,11.11,0,normal,6,-2.3322914097814853,40,hold,hold,0,0,0,0,inf,false,,0.4,0,89772961.44845517,89772961.44845517,8.110404048851128,61188.77777777778,2,11622057636193,0,false,1.6805999755859375,20240809_160447
3.3784,5.011562,4.150642,0.023073,1.012917,27.797262,45.595856,40,,,,,0,11277,1723190687295562,1712552972577052,1712552972578207,1712552972578230,11277,1,13.904,13.663,0,normal,6,-2.0868338761028893,40,hold,hold,0,0,0,0,inf,false,,0.4,0,92368925.93756463,92368925.93756463,8.153052522001325,61540.77777777778,2,11622071404399,0,false,1.6902679443359374,20240809_160447
3.2738998,4.6260424,4.889008,0.02401,1.103594,27.6416,45.740456,40,,,,,0,13649,1723190687309490,1712552972592446,1712552972592528,1712552972592558,13649,1,13.928,15.394,0,normal,6,-1.8436253566920386,40,hold,hold,0,0,0,0,inf,false,,0.4,0,92368925.93756463,92368925.93756463,8.190316883383147,59168.77777777778,2,11622085122991,0,false,1.6251190185546875,20240809_160447
3.1766,4.894218,4.5676527,0.025520999,1.009948,27.232616,45.714855,40,,7.590672,36,13178,0,13548,1723190687323497,1712552972604624,1712552972606624,1712552972606675,13548,1,14.007,12.178,0,normal,6,-1.6364766147727314,40,hold,hold,0,0,0,0,inf,false,,0.4,0,83450816.87256753,83450816.87256753,8.226632403753205,59269.77777777778,2,11622098854036,0,false,1.62789306640625,20240809_160447
3.1911,4.673489,6.7241516,0.018073,0.865781,28.351013,45.63591,40,,,,,0,11794,1723190687336973,1712552972619573,1712552972619774,1712552972619819,11794,1,13.476,14.949,0,normal,6,-1.430573313071671,40,hold,hold,0,0,0,0,inf,false,,0.4,0,83450816.87256753,83450816.87256753,8.26641608121476,61023.77777777778,2,11622112638642,0,false,1.676068115234375,20240809_160447
3.2366,7.111093,8.7928,0.087553,1.007968,35.734688,59.451305,40,,,,,0,10871,1723190687351041,1712552972632459,1712552972637507,1712552972637561,10871,1,14.068,12.886000000000001,0,normal,6,-1.2715852602977138,40,hold,hold,0,0,0,0,inf,false,,0.4,0,75232787.4808184,75232787.4808184,8.302121647001766,61946.77777777778,2,11622126435722,0,false,1.7014190673828125,20240809_160447
3.0705,5.07802,4.2158527,6.140625,0.832396,36.399242,59.522835,40,,,,,0,11029,1723190687365167,1712552972646796,1712552972646900,1712552972646941,11029,1,14.126,14.337,0,normal,6,-1.1553942244233868,40,hold,hold,0,0,0,0,inf,false,,0.4,0,75232787.4808184,75232787.4808184,8.339712216655695,61788.77777777778,2,11622140146012,0,false,1.6970794677734375,20240809_160447
3.2317,5.7689056,5.493179,4.29099,0.806718,36.17397,59.14006,40,,,,,0,10817,1723190687378864,1712552972661409,1712552972662225,1712552972662243,10817,1,13.697000000000001,14.613,0,normal,6,-1.05596393272531,40,hold,hold,0,0,0,0,inf,false,,0.4,0,85952630.34742239,85952630.34742239,8.378389955032809,62000.77777777778,2,11622154157769,0,false,1.7029022216796874,20240809_160447
3.0691,5.09026,3.6428711,6.71349,0.862083,35.287098,59.362198,40,,,,,0,11012,1723190687392988,1712552972675080,1712552972675179,1712552972675220,11012,1,14.124,13.671000000000001,0,normal,6,-0.9887334773521064,40,hold,hold,0,0,0,0,inf,false,,0.4,0,85952630.34742239,85952630.34742239,8.412810192848658,61805.77777777778,2,11622167982662,0,false,1.69754638671875,20240809_160447
3.2532,5.7319274,4.249538,7.134687,0.85546905,34.461422,59.064445,40,,,,,0,11365,1723190687406686,1712552972688749,1712552972688840,1712552972688870,11365,1,13.698,13.669,0,normal,6,-0.9446022823371816,40,hold,hold,0,0,0,0,inf,false,,0.4,0,85952630.34742239,85952630.34742239,8.445866448231913,61452.77777777778,2,11622182191219,0,false,1.6878509521484375,20240809_160447
3.2821,5.088646,3.3408442,8.483177,0.803386,33.840607,59.520664,40,,,,,0,11207,1723190687420569,1712552972702244,1712552972702707,1712552972702727,11207,1,13.883000000000001,13.495000000000001,0,normal,6,-0.8941053116411259,40,hold,hold,0,0,0,0,inf,false,,0.4,0,85952630.34742239,85952630.34742239,8.480830022418456,61610.77777777778,2,11622195738852,0,false,1.6921905517578124,20240809_160447
3.1431,7.038386,6.460894,4.543802,1.097864,32.801254,59.3974,40,,,,,0,10421,1723190687434452,1712552972716059,1712552972719305,1712552972719350,10421,1,13.883000000000001,13.815,0,normal,6,-0.8713964444392783,40,hold,hold,0,0,0,0,inf,false,,0.4,0,77666896.63979824,77666896.63979824,8.512586907773215,62396.77777777778,2,11622209714461,0,false,1.7137786865234375,20240809_160447
3.2426999,6.626719,6.2206097,7.6618233,1.215677,31.60914,59.45987,40,,,,,0,10514,1723190687448463,1712552972731517,1712552972731578,1712552972731610,10514,1,14.011000000000001,15.458,0,normal,6,-0.8216198882093172,40,hold,hold,0,0,0,0,inf,false,,0.4,0,77666896.63979824,77666896.63979824,8.540968669899636,62303.77777777778,2,11622223521509,0,false,1.711224365234375,20240809_160447
3.3127,5.605521,4.287881,10.091562,1.258021,31.469587,59.392975,40,,,,,0,11373,1723190687462508,1712552972744070,1712552972744151,1712552972744207,11373,1,14.045,12.553,0,normal,6,-0.7977247811429985,40,hold,hold,0,0,0,0,inf,false,,0.4,0,77666896.63979824,77666896.63979824,8.563799627986466,61444.77777777778,2,11622237471335,0,false,1.6876312255859376,20240809_160447
3.1612,5.997657,4.221116,10.043124,1.243073,31.071735,58.08101,40,,,,,0,12167,1723190687476243,1712552972758010,1712552972758109,1712552972758143,12167,1,13.735,13.94,0,normal,6,-0.7762357990015993,40,hold,hold,0,0,0,0,inf,false,,0.4,0,77666896.63979824,77666896.63979824,8.590313061344286,60650.77777777778,2,11622252592220,0,false,1.6658233642578124,20240809_160447
3.2505,6.3059373,5.569146,7.9954686,1.150625,31.04878,59.299458,40,,,,,0,13363,1723190687490230,1712552972772103,1712552972773831,1712552972773885,13363,1,13.987,14.093,0,normal,6,-0.7443297788033586,40,hold,hold,0,0,0,0,inf,false,,0.4,0,90570833.07631025,90570833.07631025,8.60998481094675,59454.77777777778,2,11622265363210,0,false,1.6329742431640626,20240809_160447
3.1559,5.294688,6.536441,9.381771,1.025885,31.083948,59.277332,40,0,,,,0,12480,1723190687503795,1712552972787359,1712552972787457,1712552972787489,12480,1,13.565,15.256,0,normal,6,-0.6952827977009589,40,hold,hold,0,0,0,0,inf,false,,0.4,0,90570833.07631025,90570833.07631025,8.634624614286412,60337.77777777778,2,11622279224412,0,false,1.6572265625,20240809_160447
3.0207999,5.376042,3.637215,10.739479,0.888542,30.97574,59.463917,40,,,,,0,11807,1723190687517678,1712552972800069,1712552972800158,1712552972800187,11807,1,13.883000000000001,12.71,0,normal,6,-0.6532997815710604,40,hold,hold,0,0,0,0,inf,false,,0.4,0,90570833.07631025,90570833.07631025,8.653781449691678,61010.77777777778,2,11622292966351,0,false,1.6757110595703124,20240809_160447
3.1181002,6.049323,7.805304,7.334896,0.894011,30.692387,59.53322,40,,,,,0,11133,1723190687531705,1712552972816910,1712552972817005,1712552972817084,11133,1,14.027000000000001,16.841,0,normal,6,-0.5148390266731118,40,hold,hold,0,0,0,0,inf,false,,0.4,0,91201276.98897088,91201276.98897088,8.672751624297664,61684.77777777778,2,11622306841322,0,false,1.6942230224609376,20240809_160447
3.2095,5.837813,9.506773,6.967917,0.94135404,30.573833,68.648994,40,,,,,0,12169,1723190687545826,1712552972829464,1712552972831588,1712552972831621,12169,1,14.121,12.554,0,normal,6,-0.3078516990158639,40,hold,hold,0,0,0,0,inf,false,,0.4,0,83105891.79762045,83105891.79762045,8.684127385361727,60648.77777777778,2,11622311543675,0,false,1.6657684326171875,20240809_160447
3.2026,5.6560936,4.047696,10.553698,1.076823,30.358646,59.545155,40,,,,,0,12700,1723190687559653,1712552972841987,1712552972842149,1712552972842187,12700,1,13.827,12.523,0,normal,6,-0.13955852680028624,40,hold,hold,0,0,0,0,inf,false,,0.4,0,95397817.92483574,95397817.92483574,8.697278378639687,60117.77777777778,2,11622334625441,0,false,1.65118408203125,20240809_160447
3.1769001,5.825,4.240083,10.341042,0.822187,30.486061,59.503872,40,,,,,0,11731,1723190687573698,1712552972856148,1712552972856221,1712552972856247,11731,1,14.045,14.161,0,normal,6,-0.007594672442794575,40,hold,hold,0,0,0,0,inf,false,,0.4,0,95397817.92483574,95397817.92483574,8.707672210622512,61086.77777777778,2,11622348533662,0,false,1.6777984619140625,20240809_160447
3.1785002,5.699844,6.808425,11.557396,0.767708,30.596375,59.59945,40,,,,,0,11782,1723190687587231,1712552972868884,1712552972868957,1712552972868988,11782,1,13.533,12.736,0,normal,6,0.10931108788369376,40,hold,hold,0,0,0,0,inf,false,,0.4,0,95397817.92483574,95397817.92483574,8.719485323962834,61035.77777777778,2,11622362499140,0,false,1.676397705078125,20240809_160447
3.2045,5.526719,3.797514,11.590833,0.884011,30.370792,59.54397,40,,,,,0,11482,1723190687601128,1712552972882969,1712552972883107,1712552972883126,11482,1,13.897,14.085,0,normal,6,0.1712843365356705,40,hold,hold,0,0,0,0,inf,false,,0.4,0,94063548.83034818,94063548.83034818,8.72809513162927,61335.77777777778,2,11622376388128,0,false,1.684637451171875,20240809_160447
3.2644,6.0428643,3.164875,11.265313,0.902291,30.185768,64.20061,40,,,,,0,12225,1723190687615086,1712552972896882,1712552972896960,1712552972896991,12225,1,13.958,13.913,0,normal,6,0.22173343689232153,40,hold,hold,0,0,0,0,inf,false,,0.4,0,94063548.83034818,94063548.83034818,8.738145770602028,60592.77777777778,2,11622385640476,0,false,1.6642303466796875,20240809_160447
3.0839999,5.246562,5.626263,12.048178,0.85473996,30.117037,59.338074,40,,,,,0,12136,1723190687629105,1712552972910780,1712552972910985,1712552972911011,12136,1,14.019,13.898,0,normal,6,0.22416794708028234,40,hold,hold,0,0,0,0,inf,false,,0.4,0,94063548.83034818,94063548.83034818,8.743877897685481,60681.77777777778,2,11622404194603,0,false,1.6666748046875,20240809_160447
3.1283,5.683802,3.306556,11.69047,0.826719,30.192944,59.601593,40,,,,,0,10914,1723190687642847,1712552972924650,1712552972924708,1712552972924768,10914,1,13.742,13.870000000000001,0,normal,6,0.19769813700216213,40,hold,hold,0,0,0,0,inf,false,,0.4,0,94063548.83034818,94063548.83034818,8.747613598475649,61903.77777777778,2,11622418054730,0,false,1.700238037109375,20240809_160447
3.1238,5.13599,2.805704,12.149583,0.848177,30.048304,59.459656,40,,,,,0,11545,1723190687657016,1712552972938712,1712552972938853,1712552972938872,11545,1,14.169,14.062000000000001,0,normal,6,0.16311833529428843,40,hold,hold,0,0,0,0,inf,false,,0.4,0,94063548.83034818,94063548.83034818,8.749752419606525,61272.77777777778,2,11622432096409,0,false,1.6829071044921875,20240809_160447
3.2337,6.069219,4.713171,11.665677,0.956146,29.788084,59.555897,40,,,,,0,11366,1723190687670662,1712552972952342,1712552972952436,1712552972952464,11366,1,13.646,13.63,0,normal,6,0.1117371719500276,40,hold,hold,0,0,0,0,inf,false,,0.4,0,94063548.83034818,94063548.83034818,8.75150003325301,61451.77777777778,2,11622445904127,0,false,1.687823486328125,20240809_160447
2.8455,6.329948,8.2102995,8.232813,0.843646,29.98876,59.507668,40,,,,,0,12752,1723190687684952,1712552972969260,1712552972969409,1712552972969437,12752,1,14.290000000000001,16.918,0,normal,6,0.1098414725589223,40,hold,hold,0,0,0,0,inf,false,,0.4,0,94063548.83034818,94063548.83034818,8.750761488128417,60065.77777777778,2,11622459798458,0,false,1.649755859375,20240809_160447
